race_id,driver_code,team,grid_position,finish_position,classified,status,points,positions_gained
2022_11,GAS,AlphaTauri,14.0,15.0,True,+1 Lap,0.0,-1.0
2022_11,VET,Aston Martin,18.0,16.0,True,+1 Lap,0.0,2.0
2022_11,TSU,AlphaTauri,16.0,17.0,True,+1 Lap,0.0,-1.0
2022_11,SAI,Ferrari,3.0,18.0,False,Power Unit,0.0,
2022_11,LAT,Williams,17.0,19.0,False,Undertray,0.0,
2022_11,PER,Red Bull Racing,5.0,20.0,False,Collision damage,0.0,
2022_12,VER,Red Bull Racing,2.0,1.0,True,Finished,25.0,1.0
2022_12,HAM,Mercedes,4.0,2.0,True,Finished,18.0,2.0
2022_12,RUS,Mercedes,6.0,3.0,True,Finished,15.0,3.0
2022_12,PER,Red Bull Racing,3.0,4.0,True,Finished,12.0,-1.0
2022_12,SAI,Ferrari,19.0,5.0,True,Finished,11.0,14.0
2022_12,ALO,Alpine,7.0,6.0,True,Finished,8.0,1.0
2022_12,NOR,McLaren,5.0,7.0,True,Finished,6.0,-2.0
2022_12,OCO,Alpine,10.0,8.0,True,Finished,4.0,2.0
2022_12,RIC,McLaren,9.0,9.0,True,Finished,2.0,0.0
2022_12,STR,Aston Martin,15.0,10.0,True,Finished,1.0,5.0
2022_12,VET,Aston Martin,12.0,11.0,True,Finished,0.0,1.0
2022_12,GAS,AlphaTauri,14.0,12.0,True,Finished,0.0,2.0
2022_12,ALB,Williams,13.0,13.0,True,Finished,0.0,0.0
2022_12,BOT,Alfa Romeo,11.0,14.0,True,Finished,0.0,-3.0
2022_12,MSC,Haas F1 Team,17.0,15.0,True,Finished,0.0,2.0
2022_12,ZHO,Alfa Romeo,16.0,16.0,True,+6 Laps,0.0,0.0
2022_12,LAT,Williams,18.0,17.0,False,Collision damage,0.0,
2022_12,MAG,Haas F1 Team,20.0,18.0,False,Collision damage,0.0,
2022_12,LEC,Ferrari,1.0,19.0,False,Accident,0.0,
2022_12,TSU,AlphaTauri,8.0,20.0,False,Undertray,0.0,
2022_13,VER,Red Bull Racing,10.0,1.0,True,Finished,25.0,9.0
2022_13,HAM,Mercedes,7.0,2.0,True,Finished,19.0,5.0
2022_13,RUS,Mercedes,1.0,3.0,True,Finished,15.0,-2.0
2022_13,SAI,Ferrari,2.0,4.0,True,Finished,12.0,-2.0
2022_13,PER,Red Bull Racing,11.0,5.0,True,Finished,10.0,6.0
2022_13,LEC,Ferrari,3.0,6.0,True,Finished,8.0,-3.0
2022_13,NOR,McLaren,4.0,7.0,True,Finished,6.0,-3.0
2022_13,ALO,Alpine,6.0,8.0,True,+1 Lap,4.0,-2.0
2022_13,OCO,Alpine,5.0,9.0,True,+1 Lap,2.0,-4.0
2022_13,VET,Aston Martin,18.0,10.0,True,+1 Lap,1.0,8.0
2022_13,STR,Aston Martin,14.0,11.0,True,+1 Lap,0.0,3.0
2022_13,GAS,AlphaTauri,,12.0,True,+1 Lap,0.0,
2022_13,RIC,McLaren,9.0,13.0,True,+1 Lap,0.0,-4.0
2022_13,ZHO,Alfa Romeo,12.0,14.0,True,+1 Lap,0.0,-2.0
2022_13,MSC,Haas F1 Team,15.0,15.0,True,+1 Lap,0.0,0.0
2022_13,MAG,Haas F1 Team,13.0,16.0,True,+1 Lap,0.0,-3.0
2022_13,ALB,Williams,17.0,17.0,True,+1 Lap,0.0,0.0
2022_13,LAT,Williams,19.0,18.0,True,+1 Lap,0.0,1.0
2022_13,TSU,AlphaTauri,16.0,19.0,True,+2 Laps,0.0,-3.0
2022_13,BOT,Alfa Romeo,8.0,20.0,True,Power Unit,0.0,-12.0
2022_14,VER,Red Bull Racing,14.0,1.0,True,Finished,26.0,13.0
2022_14,PER,Red Bull Racing,2.0,2.0,True,Finished,18.0,0.0
2022_14,SAI,Ferrari,1.0,3.0,True,Finished,15.0,-2.0
2022_14,RUS,Mercedes,5.0,4.0,True,Finished,12.0,1.0
2022_14,LEC,Ferrari,15.0,5.0,True,Finished,8.0,10.0
2022_14,ALO,Alpine,3.0,6.0,True,Finished,10.0,-3.0
2022_14,OCO,Alpine,16.0,7.0,True,Finished,6.0,9.0
2022_14,VET,Aston Martin,10.0,8.0,True,Finished,4.0,2.0
2022_14,GAS,AlphaTauri,,9.0,True,Finished,2.0,
2022_14,ALB,Williams,6.0,10.0,True,Finished,1.0,-4.0
2022_14,STR,Aston Martin,9.0,11.0,True,Finished,0.0,-2.0
2022_14,NOR,McLaren,17.0,12.0,True,Finished,0.0,5.0
2022_14,TSU,AlphaTauri,,13.0,True,Finished,0.0,
2022_14,ZHO,Alfa Romeo,18.0,14.0,True,Finished,0.0,4.0
2022_14,RIC,McLaren,7.0,15.0,True,Finished,0.0,-8.0
2022_14,MAG,Haas F1 Team,12.0,16.0,True,+1 Lap,0.0,-4.0
2022_14,MSC,Haas F1 Team,19.0,17.0,True,+1 Lap,0.0,2.0
2022_14,LAT,Williams,11.0,18.0,True,+1 Lap,0.0,-7.0
2022_14,BOT,Alfa Romeo,13.0,19.0,False,Accident,0.0,
2022_14,HAM,Mercedes,4.0,20.0,False,Collision damage,0.0,
2022_15,VER,Red Bull Racing,1.0,1.0,True,Finished,26.0,0.0
2022_15,RUS,Mercedes,6.0,2.0,True,Finished,18.0,4.0
2022_15,LEC,Ferrari,2.0,3.0,True,Finished,15.0,-1.0
2022_15,HAM,Mercedes,4.0,4.0,True,Finished,12.0,0.0
2022_15,SAI,Ferrari,3.0,5.0,True,Finished,4.0,-2.0
2022_15,PER,Red Bull Racing,5.0,6.0,True,Finished,10.0,-1.0
2022_15,ALO,Alpine,13.0,7.0,True,Finished,8.0,6.0
2022_15,NOR,McLaren,7.0,8.0,True,Finished,6.0,-1.0
2022_15,OCO,Alpine,12.0,9.0,True,Finished,2.0,3.0
2022_15,STR,Aston Martin,10.0,10.0,True,Finished,1.0,0.0
2022_15,GAS,AlphaTauri,11.0,11.0,True,Finished,0.0,0.0
2022_15,ALB,Williams,15.0,12.0,True,Finished,0.0,3.0
2022_15,VET,Aston Martin,19.0,13.0,True,Finished,0.0,6.0
2022_15,MSC,Haas F1 Team,8.0,14.0,True,Finished,0.0,-6.0
2022_15,MAG,Haas F1 Team,18.0,15.0,True,Finished,0.0,3.0
2022_15,ZHO,Alfa Romeo,14.0,16.0,True,Finished,0.0,-2.0
2022_15,RIC,McLaren,17.0,17.0,True,Finished,0.0,0.0
2022_15,LAT,Williams,20.0,18.0,True,+1 Lap,0.0,2.0
2022_15,BOT,Alfa Romeo,16.0,19.0,False,Engine,0.0,
2022_15,TSU,AlphaTauri,9.0,20.0,False,Differential,0.0,
2022_16,VER,Red Bull Racing,7.0,1.0,True,Finished,25.0,6.0
2022_16,LEC,Ferrari,1.0,2.0,True,Finished,18.0,-1.0
2022_16,RUS,Mercedes,2.0,3.0,True,Finished,15.0,-1.0
2022_16,SAI,Ferrari,18.0,4.0,True,Finished,12.0,14.0
2022_16,HAM,Mercedes,19.0,5.0,True,Finished,10.0,14.0
2022_16,PER,Red Bull Racing,13.0,6.0,True,Finished,9.0,7.0
2022_16,NOR,McLaren,3.0,7.0,True,Finished,6.0,-4.0
2022_16,GAS,AlphaTauri,5.0,8.0,True,Finished,4.0,-3.0
2022_16,DEV,Williams,8.0,9.0,True,Finished,2.0,-1.0
2022_16,ZHO,Alfa Romeo,9.0,10.0,True,Finished,1.0,-1.0
2022_16,OCO,Alpine,14.0,11.0,True,Finished,0.0,3.0
2022_16,MSC,Haas F1 Team,17.0,12.0,True,Finished,0.0,5.0
2022_16,BOT,Alfa Romeo,15.0,13.0,True,+1 Lap,0.0,2.0
2022_16,TSU,AlphaTauri,20.0,14.0,True,+1 Lap,0.0,6.0
2022_16,LAT,Williams,10.0,15.0,True,+1 Lap,0.0,-5.0
2022_16,MAG,Haas F1 Team,16.0,16.0,True,+1 Lap,0.0,0.0
2022_16,RIC,McLaren,4.0,17.0,False,Oil leak,0.0,
2022_16,STR,Aston Martin,12.0,18.0,False,Engine,0.0,
2022_16,ALO,Alpine,6.0,19.0,False,Water pressure,0.0,
2022_16,VET,Aston Martin,11.0,20.0,False,Engine,0.0,
2022_17,PER,Red Bull Racing,2.0,1.0,True,Finished,25.0,1.0
2022_17,LEC,Ferrari,1.0,2.0,True,Finished,18.0,-1.0
2022_17,SAI,Ferrari,4.0,3.0,True,Finished,15.0,1.0
2022_17,NOR,McLaren,6.0,4.0,True,Finished,12.0,2.0
2022_17,RIC,McLaren,16.0,5.0,True,Finished,10.0,11.0
2022_17,STR,Aston Martin,11.0,6.0,True,Finished,8.0,5.0
2022_17,VER,Red Bull Racing,8.0,7.0,True,Finished,6.0,1.0
2022_17,VET,Aston Martin,13.0,8.0,True,Finished,4.0,5.0
2022_17,HAM,Mercedes,3.0,9.0,True,Finished,2.0,-6.0
2022_17,GAS,AlphaTauri,7.0,10.0,True,Finished,1.0,-3.0
2022_17,BOT,Alfa Romeo,15.0,11.0,True,Finished,0.0,4.0
2022_17,MAG,Haas F1 Team,9.0,12.0,True,Finished,0.0,-3.0
2022_17,MSC,Haas F1 Team,12.0,13.0,True,+1 Lap,0.0,-1.0
2022_17,RUS,Mercedes,,14.0,True,+2 Laps,0.0,
2022_17,TSU,AlphaTauri,10.0,15.0,False,Accident,0.0,
2022_17,OCO,Alpine,17.0,16.0,False,Engine,0.0,
2022_17,ALB,Williams,18.0,17.0,False,Collision damage,0.0,
2022_17,ALO,Alpine,5.0,18.0,False,Engine,0.0,
2022_17,ZHO,Alfa Romeo,14.0,19.0,False,Collision,0.0,
2022_17,LAT,Williams,19.0,20.0,False,Collision damage,0.0,
2022_18,VER,Red Bull Racing,1.0,1.0,True,Finished,25.0,0.0
2022_18,LEC,Ferrari,2.0,2.0,True,Finished,15.0,0.0
2022_18,PER,Red Bull Racing,4.0,3.0,True,Finished,18.0,1.0
2022_18,OCO,Alpine,5.0,4.0,True,Finished,12.0,1.0
2022_18,HAM,Mercedes,6.0,5.0,True,Finished,10.0,1.0
2022_18,ALO,Alpine,7.0,6.0,True,Finished,6.0,1.0
2022_18,VET,Aston Martin,9.0,7.0,True,Finished,8.0,2.0
2022_18,RUS,Mercedes,8.0,8.0,True,Finished,4.0,0.0
2022_18,LAT,Williams,20.0,9.0,True,Finished,2.0,11.0
2022_18,NOR,McLaren,10.0,10.0,True,Finished,1.0,0.0
2022_18,RIC,McLaren,11.0,11.0,True,Finished,0.0,0.0
2022_18,STR,Aston Martin,19.0,12.0,True,Finished,0.0,7.0
2022_18,TSU,AlphaTauri,13.0,13.0,True,Finished,0.0,0.0
2022_18,MAG,Haas F1 Team,18.0,14.0,True,Finished,0.0,4.0
2022_18,BOT,Alfa Romeo,12.0,15.0,True,Finished,0.0,-3.0
2022_18,ZHO,Alfa Romeo,14.0,16.0,True,Finished,0.0,-2.0
2022_18,GAS,AlphaTauri,17.0,17.0,True,Finished,0.0,0.0
2022_18,MSC,Haas F1 Team,15.0,18.0,True,Finished,0.0,-3.0
2022_18,ALB,Williams,16.0,19.0,False,Hydraulics,0.0,
2022_18,SAI,Ferrari,3.0,20.0,False,Accident,0.0,
2022_19,VER,Red Bull Racing,2.0,1.0,True,Finished,25.0,1.0
2022_19,HAM,Mercedes,3.0,2.0,True,Finished,18.0,1.0
2022_19,LEC,Ferrari,12.0,3.0,True,Finished,15.0,9.0
2022_19,PER,Red Bull Racing,9.0,4.0,True,Finished,12.0,5.0
2022_19,RUS,Mercedes,4.0,5.0,True,Finished,11.0,-1.0
2022_19,NOR,McLaren,6.0,6.0,True,Finished,8.0,0.0
2022_19,ALO,Alpine,14.0,7.0,True,Finished,6.0,7.0
2022_19,VET,Aston Martin,10.0,8.0,True,Finished,4.0,2.0
2022_19,MAG,Haas F1 Team,13.0,9.0,True,Finished,2.0,4.0
2022_19,TSU,AlphaTauri,19.0,10.0,True,Finished,1.0,9.0
2022_19,GAS,AlphaTauri,11.0,11.0,True,Finished,0.0,0.0
2022_19,OCO,Alpine,,12.0,True,Finished,0.0,
2022_19,ALB,Williams,8.0,13.0,True,Finished,0.0,-5.0
2022_19,ZHO,Alfa Romeo,18.0,14.0,True,Finished,0.0,4.0
2022_19,MSC,Haas F1 Team,16.0,15.0,True,Finished,0.0,1.0
2022_19,RIC,McLaren,15.0,16.0,True,Finished,0.0,-1.0
2022_19,LAT,Williams,17.0,17.0,True,Finished,0.0,0.0
2022_19,STR,Aston Martin,5.0,18.0,False,Collision,0.0,
2022_19,BOT,Alfa Romeo,7.0,19.0,False,Spun off,0.0,
2022_19,SAI,Ferrari,1.0,20.0,False,Collision damage,0.0,
2022_20,VER,Red Bull Racing,1.0,1.0,True,Finished,25.0,0.0
2022_20,HAM,Mercedes,3.0,2.0,True,Finished,18.0,1.0
2022_20,PER,Red Bull Racing,4.0,3.0,True,Finished,15.0,1.0
2022_20,RUS,Mercedes,2.0,4.0,True,Finished,13.0,-2.0
2022_20,SAI,Ferrari,5.0,5.0,True,Finished,10.0,0.0
2022_20,LEC,Ferrari,7.0,6.0,True,Finished,8.0,1.0
2022_20,RIC,McLaren,11.0,7.0,True,+1 Lap,6.0,4.0
2022_20,OCO,Alpine,10.0,8.0,True,+1 Lap,4.0,2.0
2022_20,NOR,McLaren,8.0,9.0,True,+1 Lap,2.0,-1.0
2022_20,BOT,Alfa Romeo,6.0,10.0,True,+1 Lap,1.0,-4.0
2022_20,GAS,AlphaTauri,14.0,11.0,True,+1 Lap,0.0,3.0
2022_20,ALB,Williams,17.0,12.0,True,+1 Lap,0.0,5.0
2022_20,ZHO,Alfa Romeo,12.0,13.0,True,+1 Lap,0.0,-1.0
2022_20,VET,Aston Martin,16.0,14.0,True,+1 Lap,0.0,2.0
2022_20,STR,Aston Martin,20.0,15.0,True,+1 Lap,0.0,5.0
2022_20,MSC,Haas F1 Team,15.0,16.0,True,+1 Lap,0.0,-1.0
2022_20,MAG,Haas F1 Team,19.0,17.0,True,+1 Lap,0.0,2.0
2022_20,LAT,Williams,18.0,18.0,True,+2 Laps,0.0,0.0
2022_20,ALO,Alpine,9.0,19.0,True,Engine,0.0,-10.0
2022_20,TSU,AlphaTauri,13.0,20.0,False,Collision damage,0.0,
2022_21,RUS,Mercedes,1.0,1.0,True,Finished,26.0,0.0
2022_21,HAM,Mercedes,2.0,2.0,True,Finished,18.0,0.0
2022_21,SAI,Ferrari,7.0,3.0,True,Finished,15.0,4.0
2022_21,LEC,Ferrari,5.0,4.0,True,Finished,12.0,1.0
2022_21,ALO,Alpine,17.0,5.0,True,Finished,10.0,12.0
2022_21,VER,Red Bull Racing,3.0,6.0,True,Finished,8.0,-3.0
2022_21,PER,Red Bull Racing,4.0,7.0,True,Finished,6.0,-3.0
2022_21,OCO,Alpine,16.0,8.0,True,Finished,4.0,8.0
2022_21,BOT,Alfa Romeo,14.0,9.0,True,Finished,2.0,5.0
2022_21,STR,Aston Martin,15.0,10.0,True,Finished,1.0,5.0
2022_21,VET,Aston Martin,9.0,11.0,True,Finished,0.0,-2.0
2022_21,GAS,AlphaTauri,10.0,12.0,True,Finished,0.0,-2.0
2022_21,ZHO,Alfa Romeo,13.0,13.0,True,Finished,0.0,0.0
2022_21,MSC,Haas F1 Team,12.0,14.0,True,Finished,0.0,-2.0
2022_21,ALB,Williams,19.0,15.0,True,Finished,0.0,4.0
2022_21,LAT,Williams,18.0,16.0,True,Finished,0.0,2.0
2022_21,TSU,AlphaTauri,,17.0,True,+1 Lap,0.0,
2022_21,NOR,McLaren,6.0,18.0,False,Gearbox,0.0,
2022_21,MAG,Haas F1 Team,8.0,19.0,False,Collision,0.0,
2022_21,RIC,McLaren,11.0,20.0,False,Collision,0.0,
2022_22,VER,Red Bull Racing,1.0,1.0,True,Finished,25.0,0.0
2022_22,LEC,Ferrari,3.0,2.0,True,Finished,18.0,1.0
2022_22,PER,Red Bull Racing,2.0,3.0,True,Finished,15.0,-1.0
2022_22,SAI,Ferrari,4.0,4.0,True,Finished,12.0,0.0
2022_22,RUS,Mercedes,6.0,5.0,True,Finished,10.0,1.0
2022_22,NOR,McLaren,7.0,6.0,True,Finished,9.0,1.0
2022_22,OCO,Alpine,8.0,7.0,True,Finished,6.0,1.0
2022_22,STR,Aston Martin,14.0,8.0,True,Finished,4.0,6.0
2022_22,RIC,McLaren,13.0,9.0,True,Finished,2.0,4.0
2022_22,VET,Aston Martin,9.0,10.0,True,Finished,1.0,-1.0
2022_22,TSU,AlphaTauri,11.0,11.0,True,Finished,0.0,0.0
2022_22,ZHO,Alfa Romeo,15.0,12.0,True,+1 Lap,0.0,3.0
2022_22,ALB,Williams,19.0,13.0,True,+1 Lap,0.0,6.0
2022_22,GAS,AlphaTauri,17.0,14.0,True,+1 Lap,0.0,3.0
2022_22,BOT,Alfa Romeo,18.0,15.0,True,+1 Lap,0.0,3.0
2022_22,MSC,Haas F1 Team,12.0,16.0,True,+1 Lap,0.0,-4.0
2022_22,MAG,Haas F1 Team,16.0,17.0,True,+1 Lap,0.0,-1.0
2022_22,HAM,Mercedes,5.0,18.0,True,Hydraulics,0.0,-13.0
2022_22,LAT,Williams,20.0,19.0,True,Collision damage,0.0,1.0
2022_22,ALO,Alpine,10.0,20.0,False,Water leak,0.0,
2023_01,VER,Red Bull Racing,1.0,1.0,True,Finished,25.0,0.0
2023_01,PER,Red Bull Racing,2.0,2.0,True,Finished,18.0,0.0
2023_01,ALO,Aston Martin,5.0,3.0,True,Finished,15.0,2.0
2023_01,SAI,Ferrari,4.0,4.0,True,Finished,12.0,0.0
2023_01,HAM,Mercedes,7.0,5.0,True,Finished,10.0,2.0
2023_01,STR,Aston Martin,8.0,6.0,True,Finished,8.0,2.0
2023_01,RUS,Mercedes,6.0,7.0,True,Finished,6.0,-1.0
2023_01,BOT,Alfa Romeo,12.0,8.0,True,Finished,4.0,4.0
2023_01,GAS,Alpine,20.0,9.0,True,Finished,2.0,11.0
2023_01,ALB,Williams,15.0,10.0,True,Finished,1.0,5.0
2023_01,TSU,AlphaTauri,14.0,11.0,True,Finished,0.0,3.0
2023_01,SAR,Williams,16.0,12.0,True,Lapped,0.0,4.0
2023_01,MAG,Haas F1 Team,17.0,13.0,True,Lapped,0.0,4.0
2023_01,DEV,AlphaTauri,19.0,14.0,True,Lapped,0.0,5.0
2023_01,HUL,Haas F1 Team,10.0,15.0,True,Lapped,0.0,-5.0
2023_01,ZHO,Alfa Romeo,13.0,16.0,True,Lapped,0.0,-3.0
2023_01,NOR,McLaren,11.0,17.0,True,Lapped,0.0,-6.0
2023_01,OCO,Alpine,9.0,18.0,False,Retired,0.0,
2023_01,LEC,Ferrari,3.0,19.0,False,Retired,0.0,
2023_01,PIA,McLaren,18.0,20.0,False,Retired,0.0,
2023_02,PER,Red Bull Racing,1.0,1.0,True,Finished,25.0,0.0
2023_02,VER,Red Bull Racing,15.0,2.0,True,Finished,19.0,13.0
2023_02,ALO,Aston Martin,2.0,3.0,True,Finished,15.0,-1.0
2023_02,RUS,Mercedes,3.0,4.0,True,Finished,12.0,-1.0
2023_02,HAM,Mercedes,7.0,5.0,True,Finished,10.0,2.0
2023_02,SAI,Ferrari,4.0,6.0,True,Finished,8.0,-2.0
2023_02,LEC,Ferrari,12.0,7.0,True,Finished,6.0,5.0
2023_02,OCO,Alpine,6.0,8.0,True,Finished,4.0,-2.0
2023_02,GAS,Alpine,9.0,9.0,True,Finished,2.0,0.0
2023_02,MAG,Haas F1 Team,13.0,10.0,True,Finished,1.0,3.0
2023_02,TSU,AlphaTauri,16.0,11.0,True,Finished,0.0,5.0
2023_02,HUL,Haas F1 Team,10.0,12.0,True,Finished,0.0,-2.0
2023_02,ZHO,Alfa Romeo,11.0,13.0,True,Finished,0.0,-2.0
2023_02,DEV,AlphaTauri,18.0,14.0,True,Finished,0.0,4.0
2023_02,PIA,McLaren,8.0,15.0,True,Finished,0.0,-7.0
2023_02,SAR,Williams,20.0,16.0,True,Finished,0.0,4.0
2023_02,NOR,McLaren,19.0,17.0,True,Finished,0.0,2.0
2023_02,BOT,Alfa Romeo,14.0,18.0,True,Lapped,0.0,-4.0
2023_02,ALB,Williams,17.0,19.0,False,Retired,0.0,
2023_02,STR,Aston Martin,5.0,20.0,False,Retired,0.0,
2023_03,VER,Red Bull Racing,1.0,1.0,True,Finished,25.0,0.0
2023_03,HAM,Mercedes,3.0,2.0,True,Finished,18.0,1.0
2023_03,ALO,Aston Martin,4.0,3.0,True,Finished,15.0,1.0
2023_03,SAI,Ferrari,5.0,4.0,True,Finished,0.0,1.0
2023_03,STR,Aston Martin,6.0,5.0,True,Finished,12.0,1.0
2023_03,PER,Red Bull Racing,20.0,6.0,True,Finished,11.0,14.0
2023_03,NOR,McLaren,13.0,7.0,True,Finished,8.0,6.0
2023_03,HUL,Haas F1 Team,10.0,8.0,True,Finished,6.0,2.0
2023_03,PIA,McLaren,16.0,9.0,True,Finished,4.0,7.0
2023_03,ZHO,Alfa Romeo,17.0,10.0,True,Finished,2.0,7.0
2023_03,TSU,AlphaTauri,12.0,11.0,True,Finished,1.0,1.0
2023_03,BOT,Alfa Romeo,19.0,12.0,True,Finished,0.0,7.0
2023_03,GAS,Alpine,9.0,13.0,True,Retired,0.0,-4.0
2023_03,SAR,Williams,18.0,14.0,True,Retired,0.0,4.0
2023_03,DEV,AlphaTauri,15.0,15.0,True,Retired,0.0,0.0
2023_03,OCO,Alpine,11.0,16.0,True,Retired,0.0,-5.0
2023_03,MAG,Haas F1 Team,14.0,17.0,True,Retired,0.0,-3.0
2023_03,RUS,Mercedes,2.0,18.0,False,Retired,0.0,
2023_03,ALB,Williams,8.0,19.0,False,Retired,0.0,
2023_03,LEC,Ferrari,7.0,20.0,False,Retired,0.0,
2023_04,PER,Red Bull Racing,3.0,1.0,True,Finished,25.0,2.0
2023_04,VER,Red Bull Racing,2.0,2.0,True,Finished,18.0,0.0
2023_04,LEC,Ferrari,1.0,3.0,True,Finished,15.0,-2.0
2023_04,ALO,Aston Martin,6.0,4.0,True,Finished,12.0,2.0
2023_04,SAI,Ferrari,4.0,5.0,True,Finished,10.0,-1.0
2023_04,HAM,Mercedes,5.0,6.0,True,Finished,8.0,-1.0
2023_04,STR,Aston Martin,9.0,7.0,True,Finished,6.0,2.0
2023_04,RUS,Mercedes,11.0,8.0,True,Finished,5.0,3.0
2023_04,NOR,McLaren,7.0,9.0,True,Finished,2.0,-2.0
2023_04,TSU,AlphaTauri,8.0,10.0,True,Finished,1.0,-2.0
2023_04,PIA,McLaren,10.0,11.0,True,Finished,0.0,-1.0
2023_04,ALB,Williams,12.0,12.0,True,Finished,0.0,0.0
2023_04,MAG,Haas F1 Team,16.0,13.0,True,Finished,0.0,3.0
2023_04,GAS,Alpine,17.0,14.0,True,Finished,0.0,3.0
2023_04,OCO,Alpine,19.0,15.0,True,Finished,0.0,4.0
2023_04,SAR,Williams,14.0,16.0,True,Finished,0.0,-2.0
2023_04,HUL,Haas F1 Team,20.0,17.0,True,Lapped,0.0,3.0
2023_04,BOT,Alfa Romeo,13.0,18.0,True,Lapped,0.0,-5.0
2023_04,ZHO,Alfa Romeo,15.0,19.0,False,Retired,0.0,
2023_04,DEV,AlphaTauri,18.0,20.0,False,Retired,0.0,
2023_05,VER,Red Bull Racing,9.0,1.0,True,Finished,26.0,8.0
2023_05,PER,Red Bull Racing,1.0,2.0,True,Finished,18.0,-1.0
2023_05,ALO,Aston Martin,2.0,3.0,True,Finished,15.0,-1.0
2023_05,RUS,Mercedes,6.0,4.0,True,Finished,12.0,2.0
2023_05,SAI,Ferrari,3.0,5.0,True,Finished,10.0,-2.0
2023_05,HAM,Mercedes,13.0,6.0,True,Finished,8.0,7.0
2023_05,LEC,Ferrari,7.0,7.0,True,Finished,6.0,0.0
2023_05,GAS,Alpine,5.0,8.0,True,Finished,4.0,-3.0
2023_05,OCO,Alpine,8.0,9.0,True,Finished,2.0,-1.0
2023_05,MAG,Haas F1 Team,4.0,10.0,True,Finished,1.0,-6.0
2023_05,TSU,AlphaTauri,17.0,11.0,True,Finished,0.0,6.0
2023_05,STR,Aston Martin,18.0,12.0,True,Finished,0.0,6.0
2023_05,BOT,Alfa Romeo,10.0,13.0,True,Finished,0.0,-3.0
2023_05,ALB,Williams,11.0,14.0,True,Finished,0.0,-3.0
2023_05,HUL,Haas F1 Team,12.0,15.0,True,Finished,0.0,-3.0
2023_05,ZHO,Alfa Romeo,14.0,16.0,True,Finished,0.0,-2.0
2023_05,NOR,McLaren,16.0,17.0,True,Finished,0.0,-1.0
2023_05,DEV,AlphaTauri,15.0,18.0,True,Finished,0.0,-3.0
2023_05,PIA,McLaren,19.0,19.0,True,Lapped,0.0,0.0
2023_05,SAR,Williams,20.0,20.0,True,Lapped,0.0,0.0
2023_06,VER,Red Bull Racing,1.0,1.0,True,Finished,25.0,0.0
2023_06,ALO,Aston Martin,2.0,2.0,True,Finished,18.0,0.0
2023_06,OCO,Alpine,3.0,3.0,True,Finished,15.0,0.0
2023_06,HAM,Mercedes,5.0,4.0,True,Finished,13.0,1.0
2023_06,RUS,Mercedes,8.0,5.0,True,Finished,10.0,3.0
2023_06,LEC,Ferrari,6.0,6.0,True,Finished,8.0,0.0
2023_06,GAS,Alpine,7.0,7.0,True,Finished,6.0,0.0
2023_06,SAI,Ferrari,4.0,8.0,True,Finished,4.0,-4.0
2023_06,NOR,McLaren,10.0,9.0,True,Lapped,2.0,1.0
2023_06,PIA,McLaren,11.0,10.0,True,Lapped,1.0,1.0
2023_06,BOT,Alfa Romeo,15.0,11.0,True,Lapped,0.0,4.0
2023_06,DEV,AlphaTauri,12.0,12.0,True,Lapped,0.0,0.0
2023_06,ZHO,Alfa Romeo,19.0,13.0,True,Lapped,0.0,6.0
2023_06,ALB,Williams,13.0,14.0,True,Lapped,0.0,-1.0
2023_06,TSU,AlphaTauri,9.0,15.0,True,Lapped,0.0,-6.0
2023_06,HUL,Haas F1 Team,18.0,16.0,True,Lapped,0.0,2.0
2023_06,PER,Red Bull Racing,20.0,17.0,True,Lapped,0.0,3.0
2023_06,SAR,Williams,16.0,18.0,True,Lapped,0.0,-2.0
2023_06,MAG,Haas F1 Team,17.0,19.0,True,Retired,0.0,-2.0
2023_06,STR,Aston Martin,14.0,20.0,False,Retired,0.0,
2023_07,VER,Red Bull Racing,1.0,1.0,True,Finished,26.0,0.0
2023_07,HAM,Mercedes,4.0,2.0,True,Finished,18.0,2.0
2023_07,RUS,Mercedes,12.0,3.0,True,Finished,15.0,9.0
2023_07,PER,Red Bull Racing,11.0,4.0,True,Finished,12.0,7.0
2023_07,SAI,Ferrari,2.0,5.0,True,Finished,10.0,-3.0
2023_07,STR,Aston Martin,5.0,6.0,True,Finished,8.0,-1.0
2023_07,ALO,Aston Martin,8.0,7.0,True,Finished,6.0,1.0
2023_07,OCO,Alpine,6.0,8.0,True,Finished,4.0,-2.0
2023_07,TSU,AlphaTauri,15.0,9.0,True,Finished,0.0,6.0
2023_07,ZHO,Alfa Romeo,13.0,10.0,True,Finished,2.0,3.0
2023_07,GAS,Alpine,10.0,11.0,True,Finished,1.0,-1.0
2023_07,LEC,Ferrari,19.0,12.0,True,Finished,0.0,7.0
2023_07,PIA,McLaren,9.0,13.0,True,Lapped,0.0,-4.0
2023_07,DEV,AlphaTauri,14.0,14.0,True,Lapped,0.0,0.0
2023_07,HUL,Haas F1 Team,7.0,15.0,True,Lapped,0.0,-8.0
2023_07,ALB,Williams,18.0,16.0,True,Lapped,0.0,2.0
2023_07,NOR,McLaren,3.0,17.0,True,Lapped,0.0,-14.0
2023_07,MAG,Haas F1 Team,17.0,18.0,True,Lapped,0.0,-1.0
2023_07,BOT,Alfa Romeo,16.0,19.0,True,Lapped,0.0,-3.0
2023_07,SAR,Williams,20.0,20.0,True,Lapped,0.0,0.0
